case,domain,n_rows,task,method,bytes,reduction_pct,answer_preserved,invariants_preserved,recovered,latency_us
318,identity_events,500,negative_evidence,Fixed projection,96018,89.83182233593385,1,1,0,494.513
318,identity_events,500,negative_evidence,Head-tail sampling,37762,96.0010547506669,0,0,0,0.501
318,identity_events,500,negative_evidence,Anomaly sampling,160328,83.02147942547859,0,0,0,312.81
318,identity_events,500,negative_evidence,Task-aware unverified,81,99.99142220843187,0,0,0,0.471
318,identity_events,500,negative_evidence,Pattern-retention guard,162196,82.82366072610476,1,1,1,381.683
318,identity_events,500,negative_evidence,Invariant-preserving gate,199,99.97892616639433,1,1,1,384.898
319,identity_events,500,threshold,Raw,944299,0.0,1,1,0,0.0
319,identity_events,500,threshold,Fixed projection,96018,89.83182233593385,0,0,0,494.162
319,identity_events,500,threshold,Head-tail sampling,37762,96.0010547506669,0,0,0,0.511
319,identity_events,500,threshold,Anomaly sampling,160328,83.02147942547859,1,1,0,372.72
319,identity_events,500,threshold,Task-aware unverified,184,99.98051464631436,1,1,0,19.349
319,identity_events,500,threshold,Pattern-retention guard,316806,66.45066869709699,1,1,1,452.24
319,identity_events,500,threshold,Invariant-preserving gate,160328,83.02147942547859,1,1,0,366.731
320,identity_events,500,provenance,Raw,944299,0.0,1,1,0,0.0
320,identity_events,500,provenance,Fixed projection,96018,89.83182233593385,0,0,0,492.981
320,identity_events,500,provenance,Head-tail sampling,37762,96.0010547506669,0,0,0,0.521
320,identity_events,500,provenance,Anomaly sampling,160328,83.02147942547859,1,1,0,315.524
320,identity_events,500,provenance,Task-aware unverified,2764,99.70729610007,1,1,0,29.845
320,identity_events,500,provenance,Pattern-retention guard,160326,83.02169122280125,1,1,0,370.076
320,identity_events,500,provenance,Invariant-preserving gate,160328,83.02147942547859,1,1,0,359.991
321,cloud_inventory,50,lookup,Raw,95371,0.0,1,1,0,0.0
321,cloud_inventory,50,lookup,Fixed projection,9657,89.87428044164368,0,0,0,47.882
321,cloud_inventory,50,lookup,Head-tail sampling,37856,60.30659215065377,0,0,0,0.5
321,cloud_inventory,50,lookup,Anomaly sampling,35836,62.42463641987606,0,0,0,70.776
321,cloud_inventory,50,lookup,Task-aware unverified,446,99.53235260194398,1,1,0,3.065
321,cloud_inventory,50,lookup,Pattern-retention guard,37684,60.48694047456774,1,1,1,85.048
321,cloud_inventory,50,lookup,Invariant-preserving gate,442,99.53654674901176,1,1,1,80.08
322,cloud_inventory,50,rare_event,Raw,95371,0.0,1,1,0,0.0
322,cloud_inventory,50,rare_event,Fixed projection,9657,89.87428044164368,1,1,0,46.74
322,cloud_inventory,50,rare_event,Head-tail sampling,37856,60.30659215065377,0,0,0,0.461
322,cloud_inventory,50,rare_event,Anomaly sampling,35836,62.42463641987606,1,1,0,65.008
322,cloud_inventory,50,rare_event,Task-aware unverified,352,99.6309150580365,1,1,0,4.166
322,cloud_inventory,50,rare_event,Pattern-retention guard,35834,62.42673349340995,1,1,0,68.172
322,cloud_inventory,50,rare_event,Invariant-preserving gate,35836,62.42463641987606,1,1,0,69.114
323,cloud_inventory,50,latest_state,Raw,95371,0.0,1,1,0,0.0
323,cloud_inventory,50,latest_state,Fixed projection,9657,89.87428044164368,1,1,0,45.629
323,cloud_inventory,50,latest_state,Head-tail sampling,37856,60.30659215065377,0,0,0,0.491
323,cloud_inventory,50,latest_state,Anomaly sampling,35836,62.42463641987606,1,0,0,64.707
323,cloud_inventory,50,latest_state,Task-aware unverified,175,99.81650606578519,0,0,0,3.085
323,cloud_inventory,50,latest_state,Pattern-retention guard,52748,44.691782617357475,1,1,1,73.17
323,cloud_inventory,50,latest_state,Invariant-preserving gate,1187,98.75538685764016,1,1,1,82.253
324,cloud_inventory,50,aggregation,Raw,95371,0.0,1,1,0,0.0
324,cloud_inventory,50,aggregation,Fixed projection,9657,89.87428044164368,0,0,0,44.477
324,cloud_inventory,50,aggregation,Head-tail sampling,37856,60.30659215065377,0,0,0,0.461
324,cloud_inventory,50,aggregation,Anomaly sampling,35836,62.42463641987606,0,0,0,60.23
324,cloud_inventory,50,aggregation,Task-aware unverified,440,99.53864382254564,1,1,0,8.232
324,cloud_inventory,50,aggregation,Pattern-retention guard,45255,52.54846861205188,1,1,1,74.351
324,cloud_inventory,50,aggregation,Invariant-preserving gate,436,99.5428379696134,1,1,1,84.477
325,cloud_inventory,50,join,Raw,95371,0.0,1,1,0,0.0
325,cloud_inventory,50,join,Fixed projection,9657,89.87428044164368,0,0,0,44.447
325,cloud_inventory,50,join,Head-tail sampling,37856,60.30659215065377,0,0,0,0.44
325,cloud_inventory,50,join,Anomaly sampling,35836,62.42463641987606,0,0,0,67.522
325,cloud_inventory,50,join,Task-aware unverified,1374,98.55931048222206,1,1,0,12.81
325,cloud_inventory,50,join,Pattern-retention guard,49020,48.60072768451625,1,1,1,79.249
325,cloud_inventory,50,join,Invariant-preserving gate,1370,98.56350462928982,1,1,1,96.835
326,cloud_inventory,50,negative_evidence,Raw,95371,0.0,1,1,0,0.0
326,cloud_inventory,50,negative_evidence,Fixed projection,9657,89.87428044164368,1,1,0,45.348
326,cloud_inventory,50,negative_evidence,Head-tail sampling,37856,60.30659215065377,0,0,0,0.471
326,cloud_inventory,50,negative_evidence,Anomaly sampling,35836,62.42463641987606,0,0,0,63.586
326,cloud_inventory,50,negative_evidence,Task-aware unverified,81,99.91506852187771,0,0,0,0.461
326,cloud_inventory,50,negative_evidence,Pattern-retention guard,39602,58.475846955573495,1,1,1,68.593
326,cloud_inventory,50,negative_evidence,Invariant-preserving gate,277,99.70955531555714,1,1,1,79.75
327,cloud_inventory,50,threshold,Raw,95371,0.0,1,1,0,0.0
327,cloud_inventory,50,threshold,Fixed projection,9657,89.87428044164368,0,0,0,45.898
327,cloud_inventory,50,threshold,Head-tail sampling,37856,60.30659215065377,0,0,0,0.511
327,cloud_inventory,50,threshold,Anomaly sampling,35836,62.42463641987606,1,1,0,63.235
327,cloud_inventory,50,threshold,Task-aware unverified,184,99.80706923488272,1,1,0,3.055
327,cloud_inventory,50,threshold,Pattern-retention guard,47138,50.5740738799006,1,1,1,70.135
327,cloud_inventory,50,threshold,Invariant-preserving gate,35836,62.42463641987606,1,1,0,66.67
328,cloud_inventory,50,provenance,Raw,95371,0.0,1,1,0,0.0
328,cloud_inventory,50,provenance,Fixed projection,9657,89.87428044164368,0,0,0,46.139
328,cloud_inventory,50,provenance,Head-tail sampling,37856,60.30659215065377,0,0,0,0.45
328,cloud_inventory,50,provenance,Anomaly sampling,35836,62.42463641987606,1,1,0,71.888
328,cloud_inventory,50,provenance,Task-aware unverified,737,99.22722840276394,1,1,0,5.688
328,cloud_inventory,50,provenance,Pattern-retention guard,35834,62.42673349340995,1,1,0,73.611
328,cloud_inventory,50,provenance,Invariant-preserving gate,35836,62.42463641987606,1,1,0,70.797
329,cloud_inventory,50,lookup,Raw,95475,0.0,1,1,0,0.0
329,cloud_inventory,50,lookup,Fixed projection,9710,89.82979837653836,0,0,0,44.738
329,cloud_inventory,50,lookup,Head-tail sampling,37857,60.34878240377062,0,0,0,0.531
329,cloud_inventory,50,lookup,Anomaly sampling,30195,68.37391987431265,1,1,0,62.313
329,cloud_inventory,50,lookup,Task-aware unverified,438,99.541241162608,1,1,0,2.944
329,cloud_inventory,50,lookup,Pattern-retention guard,30193,68.37601466352447,1,1,0,75.604
329,cloud_inventory,50,lookup,Invariant-preserving gate,30195,68.37391987431265,1,1,0,66.249
330,cloud_inventory,50,rare_event,Raw,95475,0.0,1,1,0,0.0
330,cloud_inventory,50,rare_event,Fixed projection,9710,89.82979837653836,1,1,0,45.438
330,cloud_inventory,50,rare_event,Head-tail sampling,37857,60.34878240377062,0,0,0,0.521
330,cloud_inventory,50,rare_event,Anomaly sampling,30195,68.37391987431265,1,1,0,61.272
330,cloud_inventory,50,rare_event,Task-aware unverified,269,99.71825085100812,1,1,0,3.505
330,cloud_inventory,50,rare_event,Pattern-retention guard,30193,68.37601466352447,1,1,0,64.938
330,cloud_inventory,50,rare_event,Invariant-preserving gate,30195,68.37391987431265,1,1,0,66.109
331,cloud_inventory,50,latest_state,Raw,95475,0.0,1,1,0,0.0
331,cloud_inventory,50,latest_state,Fixed projection,9710,89.82979837653836,1,1,0,46.239
331,cloud_inventory,50,latest_state,Head-tail sampling,37857,60.34878240377062,0,0,0,0.481
331,cloud_inventory,50,latest_state,Anomaly sampling,30195,68.37391987431265,0,0,0,63.996
331,cloud_inventory,50,latest_state,Task-aware unverified,174,99.8177533385703,1,0,0,3.005
331,cloud_inventory,50,latest_state,Pattern-retention guard,41473,56.561403508771924,1,1,1,66.9
331,cloud_inventory,50,latest_state,Invariant-preserving gate,634,99.33595181984812,1,1,1,74.152
332,cloud_inventory,50,aggregation,Raw,95475,0.0,1,1,0,0.0
332,cloud_inventory,50,aggregation,Fixed projection,9710,89.82979837653836,0,0,0,44.206
332,cloud_inventory,50,aggregation,Head-tail sampling,37857,60.34878240377062,0,0,0,0.471
332,cloud_inventory,50,aggregation,Anomaly sampling,30195,68.37391987431265,0,0,0,69.003
332,cloud_inventory,50,aggregation,Task-aware unverified,354,99.62922230950511,1,1,0,6.851
332,cloud_inventory,50,aggregation,Pattern-retention guard,39662,58.45823514008903,1,1,1,80.891
332,cloud_inventory,50,aggregation,Invariant-preserving gate,350,99.63341188792879,1,1,1,78.448
333,cloud_inventory,50,join,Raw,95475,0.0,1,1,0,0.0
333,cloud_inventory,50,join,Fixed projection,9710,89.82979837653836,0,0,0,44.337
333,cloud_inventory,50,join,Head-tail sampling,37857,60.34878240377062,0,0,0,0.481
333,cloud_inventory,50,join,Anomaly sampling,30195,68.37391987431265,0,0,0,60.31
333,cloud_inventory,50,join,Task-aware unverified,905,99.05210788164442,1,1,0,9.354
333,cloud_inventory,50,join,Pattern-retention guard,43465,54.47499345378372,1,1,1,77.015
333,cloud_inventory,50,join,Invariant-preserving gate,901,99.05629746006808,1,1,1,97.176
334,cloud_inventory,50,negative_evidence,Raw,95475,0.0,1,1,0,0.0
334,cloud_inventory,50,negative_evidence,Fixed projection,9710,89.82979837653836,1,1,0,44.276
334,cloud_inventory,50,negative_evidence,Head-tail sampling,37857,60.34878240377062,0,0,0,0.521
334,cloud_inventory,50,negative_evidence,Anomaly sampling,30195,68.37391987431265,0,0,0,65.718
334,cloud_inventory,50,negative_evidence,Task-aware unverified,81,99.91516103692067,0,0,0,0.461
334,cloud_inventory,50,negative_evidence,Pattern-retention guard,32061,66.41948153967007,1,1,1,70.285
334,cloud_inventory,50,negative_evidence,Invariant-preserving gate,160,99.83241686305315,1,1,1,80.08
335,cloud_inventory,50,threshold,Raw,95475,0.0,1,1,0,0.0
335,cloud_inventory,50,threshold,Fixed projection,9710,89.82979837653836,0,0,0,46.88
335,cloud_inventory,50,threshold,Head-tail sampling,37857,60.34878240377062,0,0,0,0.481
335,cloud_inventory,50,threshold,Anomaly sampling,30195,68.37391987431265,1,1,0,61.132
335,cloud_inventory,50,threshold,Task-aware unverified,184,99.80727939251113,1,1,0,3.175
335,cloud_inventory,50,threshold,Pattern-retention guard,39653,58.4676616915423,1,1,1,71.938
335,cloud_inventory,50,threshold,Invariant-preserving gate,30195,68.37391987431265,1,1,0,66.109
336,cloud_inventory,50,provenance,Raw,95475,0.0,1,1,0,0.0
336,cloud_inventory,50,provenance,Fixed projection,9710,89.82979837653836,0,0,0,46.951
336,cloud_inventory,50,provenance,Head-tail sampling,37857,60.34878240377062,0,0,0,0.461
336,cloud_inventory,50,provenance,Anomaly sampling,30195,68.37391987431265,1,1,0,59.259
336,cloud_inventory,50,provenance,Task-aware unverified,752,99.21235925634983,1,1,0,5.798
336,cloud_inventory,50,provenance,Pattern-retention guard,30193,68.37601466352447,1,1,0,65.588
336,cloud_inventory,50,provenance,Invariant-preserving gate,30195,68.37391987431265,1,1,0,65.799
337,cloud_inventory,50,lookup,Raw,95304,0.0,1,1,0,0.0
337,cloud_inventory,50,lookup,Fixed projection,9668,89.85561991102158,0,0,0,45.879
337,cloud_inventory,50,lookup,Head-tail sampling,37700,60.44237387727692,0,0,0,0.52
337,cloud_inventory,50,lookup,Anomaly sampling,30212,68.29933685889364,0,0,0,64.016
337,cloud_inventory,50,lookup,Task-aware unverified,452,99.52572819608831,1,1,0,2.895
337,cloud_inventory,50,lookup,Pattern-retention guard,32077,66.34244103080668,1,1,1,65.148
337,cloud_inventory,50,lookup,Invariant-preserving gate,448,99.52992529169813,1,1,1,68.343
338,cloud_inventory,50,rare_event,Raw,95304,0.0,1,1,0,0.0
338,cloud_inventory,50,rare_event,Fixed projection,9668,89.85561991102158,1,1,0,46.57
338,cloud_inventory,50,rare_event,Head-tail sampling,37700,60.44237387727692,0,0,0,0.601
338,cloud_inventory,50,rare_event,Anomaly sampling,30212,68.29933685889364,1,1,0,58.348
338,cloud_inventory,50,rare_event,Task-aware unverified,266,99.72089314194578,1,1,0,3.435
338,cloud_inventory,50,rare_event,Pattern-retention guard,30210,68.30143540669856,1,1,0,64.567
338,cloud_inventory,50,rare_event,Invariant-preserving gate,30212,68.29933685889364,1,1,0,63.756
339,cloud_inventory,50,latest_state,Raw,95304,0.0,1,1,0,0.0
339,cloud_inventory,50,latest_state,Fixed projection,9668,89.85561991102158,1,1,0,44.487
339,cloud_inventory,50,latest_state,Head-tail sampling,37700,60.44237387727692,0,0,0,0.46
339,cloud_inventory,50,latest_state,Anomaly sampling,30212,68.29933685889364,0,0,0,72.318
339,cloud_inventory,50,latest_state,Task-aware unverified,175,99.81637706706958,0,0,0,3.255
339,cloud_inventory,50,latest_state,Pattern-retention guard,39576,58.473936036262906,1,1,1,76.345
339,cloud_inventory,50,latest_state,Invariant-preserving gate,824,99.13539830437338,1,1,1,79.189
340,cloud_inventory,50,aggregation,Raw,95304,0.0,1,1,0,0.0
340,cloud_inventory,50,aggregation,Fixed projection,9668,89.85561991102158,0,0,0,47.421
340,cloud_inventory,50,aggregation,Head-tail sampling,37700,60.44237387727692,0,0,0,0.501
340,cloud_inventory,50,aggregation,Anomaly sampling,30212,68.29933685889364,0,0,0,62.694
340,cloud_inventory,50,aggregation,Task-aware unverified,478,99.49844707462437,1,1,0,8.784
340,cloud_inventory,50,aggregation,Pattern-retention guard,43289,54.57798203643078,1,1,1,67.561
340,cloud_inventory,50,aggregation,Invariant-preserving gate,474,99.5026441702342,1,1,1,73.621
341,cloud_inventory,50,join,Raw,95304,0.0,1,1,0,0.0
341,cloud_inventory,50,join,Fixed projection,9668,89.85561991102158,0,0,0,44.857
341,cloud_inventory,50,join,Head-tail sampling,37700,60.44237387727692,0,0,0,0.47
341,cloud_inventory,50,join,Anomaly sampling,30212,68.29933685889364,0,0,0,60.21
341,cloud_inventory,50,join,Task-aware unverified,1096,98.84999580290439,1,1,0,10.736
341,cloud_inventory,50,join,Pattern-retention guard,43406,54.45521698984304,1,1,1,64.687
341,cloud_inventory,50,join,Invariant-preserving gate,1092,98.85419289851423,1,1,1,83.736
342,cloud_inventory,50,negative_evidence,Raw,95304,0.0,1,1,0,0.0
342,cloud_inventory,50,negative_evidence,Fixed projection,9668,89.85561991102158,1,1,0,46.65
342,cloud_inventory,50,negative_evidence,Head-tail sampling,37700,60.44237387727692,0,0,0,0.48
342,cloud_inventory,50,negative_evidence,Anomaly sampling,30212,68.29933685889364,0,0,0,60.761
342,cloud_inventory,50,negative_evidence,Task-aware unverified,81,99.91500881390078,0,0,0,0.451
342,cloud_inventory,50,negative_evidence,Pattern-retention guard,35883,62.348904558045824,1,1,1,63.765
342,cloud_inventory,50,negative_evidence,Invariant-preserving gate,238,99.75027281121463,1,1,1,68.844
343,cloud_inventory,50,threshold,Raw,95304,0.0,1,1,0,0.0
343,cloud_inventory,50,threshold,Fixed projection,9668,89.85561991102158,0,0,0,45.969
343,cloud_inventory,50,threshold,Head-tail sampling,37700,60.44237387727692,0,0,0,0.45
343,cloud_inventory,50,threshold,Anomaly sampling,30212,68.29933685889364,1,1,0,57.627
343,cloud_inventory,50,threshold,Task-aware unverified,184,99.80693360194746,1,1,0,3.134
343,cloud_inventory,50,threshold,Pattern-retention guard,48974,48.61285990094855,1,1,1,66.77
